film,main_char,gender,lines_ratio,sentiment_score,main_network_ratio,main_intxn_ratio
Death at a Funeral (2010 film),MICHELLE,1.0,0.06487488415199258,0.03586666666666668,0.3888888888888889,0.8
Death at a Funeral (2010 film),DEREK,0.0,0.06302131603336422,0.024774358974358975,0.5833333333333334,0.8145161290322581
Mr. Blandings Builds His Dream House,JIM,0.0,0.33620689655172414,0.027897116736990135,0.044444444444444446,0.3770949720670391
Mr. Blandings Builds His Dream House,MURIEL,1.0,0.18448275862068966,0.05758462664714499,0.07142857142857142,0.678391959798995
Hudson Hawk,HAWK,0.0,0.31047865459249674,-0.008357004830917879,0.047619047619047616,0.4375
Hudson Hawk,ANNA,1.0,0.10996119016817593,0.016807598784194536,0.125,0.6329113924050633
Hudson Hawk,ALEX,1.0,0.09314359637774904,0.00225335365853659,0.16666666666666666,0.7910447761194029
Mary Poppins (film),Mr. Banks,0.0,0.1737331954498449,0.09332517321016169,0.20689655172413793,0.625
Mary Poppins (film),Mary Poppins,1.0,0.16132368148914167,0.1112933789954337,0.1875,0.7387096774193549
Mary Poppins (film),Bert,0.0,0.10858324715615306,0.09348016997167141,0.2222222222222222,0.7330097087378641
Mary Poppins (film),Jane,1.0,0.10031023784901758,0.08646558139534884,0.5454545454545454,0.9278350515463918
Mary Poppins (film),Mrs. Banks,1.0,0.08583247156153051,0.10272979797979795,0.3157894736842105,0.5925925925925926
Mary Poppins (film),Michael,0.0,0.0796277145811789,0.0009954545454545446,0.46153846153846156,0.8571428571428571
The Private Life of Sherlock Holmes,HOLMES,0.0,0.3348751156336725,0.023743915343915345,0.06896551724137931,0.4253731343283582
The Private Life of Sherlock Holmes,WATSON,0.0,0.2543940795559667,0.013810166666666672,0.07692307692307693,0.6089743589743589
Fight Club,JACK,0.0,0.4250229990800368,-0.020700000000000014,0.01098901098901099,0.29827089337175794
Fight Club,TYLER,1.0,0.16283348666053357,-0.12646000000000002,0.029850746268656716,0.7040816326530612
Halloween II (1981 film),LOOMIS,0.0,0.2011173184357542,0.0,0.16,0.2608695652173913
Halloween II (1981 film),LAURIE,0.0,0.07262569832402235,0.0,0.3333333333333333,0.5652173913043478
Halloween II (1981 film),BRACKET,0.0,0.06983240223463687,0.0,0.4,0.5869565217391305
Halloween II (1981 film),JIMMY,0.0,0.06424581005586592,0.0,0.2857142857142857,0.40476190476190477
The Butterfly Effect,EVAN,0.0,0.39039408866995073,-0.012719173811379568,0.041666666666666664,0.305019305019305
The Butterfly Effect,KAYLEIGH,1.0,0.13177339901477833,0.01108,0.15384615384615385,0.8061224489795918
Limitless,EDDIE,1.0,0.5043103448275862,0.009012621359223308,0.009009009009009009,0.0
Batman (1989 film),VICKI,1.0,0.16201859229747675,0.01297173333333334,0.125,0.8305785123966942
Batman (1989 film),KNOX,0.0,0.1049136786188579,0.019265384615384615,0.13513513513513514,0.6118421052631579
Batman (1989 film),BRUCE,0.0,0.09694555112881806,0.008365532879818595,0.2,0.674074074074074
Batman (1989 film),JOKER,0.0,0.07436918990703852,0.02397035175879395,0.09803921568627451,0.25961538461538464
Batman (1989 film),BATMAN,0.0,0.05046480743691899,0.04215689655172414,0.2777777777777778,0.7123287671232876
Kalifornia,EARLY,1.0,0.23711340206185566,-0.0003694501018329881,0.09302325581395349,0.6357142857142857
Kalifornia,BRIAN,0.0,0.18785796105383734,-0.020110427807486637,0.09302325581395349,0.6948529411764706
Kalifornia,CARRIE,1.0,0.15005727376861397,-0.013642528735632172,0.14814814814814814,0.7982456140350878
Kalifornia,ADELE,1.0,0.12829324169530354,0.026784705882352936,0.15384615384615385,0.7771739130434783
Midnight Run,WALSH,1.0,0.37475149105367794,-0.01738174706649283,0.04878048780487805,0.4320388349514563
Midnight Run,THE DUKE,1.0,0.1908548707753479,0.01106809045226131,0.08695652173913043,0.8090909090909091
Boogie Nights,DIRK,1.0,0.2060535506402794,0.06936660305343512,0.02247191011235955,0.24202898550724639
Boogie Nights,JACK,0.0,0.13969732246798602,0.09513828828828823,0.034482758620689655,0.3694690265486726
Resident Evil (film),ALICE,1.0,0.20774193548387096,0.0,0.19444444444444445,0.852112676056338
Resident Evil (film),MATT,0.0,0.14451612903225808,0.0,0.28,0.8863636363636364
Resident Evil (film),TWELVE,0.0,0.12387096774193548,0.0,0.3333333333333333,0.8888888888888888
Resident Evil (film),J.D.,0.0,0.08903225806451613,0.0,0.4666666666666667,0.8161764705882353
Resident Evil (film),SPENCE,0.0,0.07870967741935483,0.0,0.6363636363636364,0.9016393442622951
Resident Evil (film),RED QUEEN,1.0,0.07870967741935483,0.0,0.875,0.9830508474576272
Resident Evil (film),ONE,0.0,0.06838709677419355,0.0,0.4117647058823529,0.7254901960784313
We Own the Night (film),BOBBY GREEN,0.0,0.3201581027667984,0.027670056044835818,0.011627906976744186,0.0
Buried (film),PAUL,0.0,0.5044359949302915,0.004208174554394595,0.06666666666666667,0.32336182336182334
Buried (film),DAN,0.0,0.1596958174904943,0.036759759759759765,0.3333333333333333,0.9700854700854701
Ace Ventura: Pet Detective,ACE,1.0,0.38095238095238093,0.03932578397212544,0.02564102564102564,0.2695852534562212
Ace Ventura: Pet Detective,MELISSA,1.0,0.12698412698412698,0.06010510204081634,0.09523809523809523,0.7048192771084337
The Jolson Story,Jolson,1.0,0.27371469949312094,0.08059031674208139,0.024193548387096774,0.46190476190476193
The Jolson Story,Steve,0.0,0.15278783490224476,0.05884929006085194,0.036585365853658534,0.48128342245989303
The Jolson Story,Julie,1.0,0.10644460535843592,0.09622292358803981,0.05660377358490566,0.7158273381294964
Supergirl (film),SELENA,1.0,0.18969849246231155,0.06033272727272729,0.16129032258064516,0.42248062015503873
Supergirl (film),SUPERGIRL,1.0,0.15577889447236182,0.03922266666666666,0.23809523809523808,0.8771929824561403
Supergirl (film),ETHAN,0.0,0.14321608040201006,-0.040354411764705875,0.35714285714285715,0.8915094339622641
Supergirl (film),ZALTAR,,0.07537688442211055,-0.03907272727272727,0.5555555555555556,0.6595744680851063
Supergirl (film),LUCY,1.0,0.06909547738693467,-0.03973783783783783,0.2777777777777778,0.16666666666666666
The Old Dark House,PENDEREL,,0.20361247947454844,0.054886346863468626,0.28,0.7327586206896551
The Old Dark House,PHILIP WAVERTON,1.0,0.11986863711001643,0.043279870129870134,0.4117647058823529,0.8029197080291971
The Old Dark House,MARGARET WAVERTON,1.0,0.11822660098522167,-0.025259677419354837,0.28,0.7426470588235294
The Old Dark House,GLADYS,1.0,0.11494252873563218,0.016032704402515714,0.4666666666666667,0.9153846153846154
The Old Dark House,HORACE FEMM,,0.08702791461412152,0.009886153846153843,0.3684210526315789,0.8461538461538461
The Old Dark House,PORTERHOUSE,0.0,0.08045977011494253,0.042220454545454526,0.3333333333333333,0.7804878048780488
The Old Dark House,REBECCA FEMM,,0.07717569786535304,-0.0328422077922078,0.35,0.7567567567567568
Observe and Report,RONNIE,1.0,0.4401114206128134,0.035378759200841096,0.021739130434782608,0.0
Deep Rising,FINNEGAN,0.0,0.23487544483985764,-0.02487742946708462,0.0547945205479452,0.646875
Deep Rising,TRILLIAN,1.0,0.11981020166073547,-0.036262745098039215,0.09302325581395349,0.6404494382022472
Deep Rising,HANOVER,1.0,0.09489916963226572,-0.024560820895522393,0.12121212121212122,0.5895522388059702
Deep Rising,PANTUCCI,,0.09134045077105575,-0.06141647509578543,0.09523809523809523,0.547945205479452
The Crow (film),ERIC,0.0,0.17346938775510204,-0.024693587174348695,0.04040404040404041,0.30714285714285716
The Crow (film),ALBRECHT,1.0,0.08049886621315193,-0.0313185606060606,0.12121212121212122,0.5081967213114754
The Crow (film),ELLY,0.0,0.05442176870748299,0.01790065359477125,0.12903225806451613,0.44047619047619047
The Crow (film),LAO,1.0,0.05328798185941043,-0.021391341991341982,0.17391304347826086,0.2236842105263158
The Bourne Ultimatum (film),VOSEN,,0.19703703703703704,-0.008951549755301793,0.05263157894736842,0.37272727272727274
The Bourne Ultimatum (film),BOURNE,0.0,0.14962962962962964,-0.031017615176151765,0.075,0.20348837209302326
The Bourne Ultimatum (film),LANDY,0.0,0.10666666666666667,-0.015862100456621,0.14285714285714285,0.5220588235294118
After.Life,ELIOT,0.0,0.24821852731591448,-0.013503203342618366,0.08823529411764706,0.6180124223602484
After.Life,ANNA,1.0,0.23871733966745842,-0.02009514106583071,0.07317073170731707,0.6729559748427673
After.Life,PAUL,0.0,0.17814726840855108,0.003497560975609754,0.09090909090909091,0.5283842794759825
The Jacket,STARKS,0.0,0.3684210526315789,-0.002301469387755088,0.09090909090909091,0.4684873949579832
The Jacket,JACKIE,1.0,0.13341493268053856,-0.004039864864864874,0.15789473684210525,0.8012048192771084
The Jacket,LORENSON,,0.11260709914320685,0.02965123287671233,0.25,0.717948717948718
Blade (film),BLADE,0.0,0.2287390029325513,-0.009705737704918034,0.09302325581395349,0.611764705882353
Blade (film),KAREN,1.0,0.18328445747800587,-0.009250133333333334,0.12121212121212122,0.7476635514018691
Blade (film),FROST,1.0,0.14076246334310852,0.022297517730496468,0.1111111111111111,0.4140625
Blade (film),WHISTLER,0.0,0.08651026392961877,-0.03203630769230769,0.2857142857142857,0.8690476190476191
The Forsaken (film),NICK,0.0,0.2947052947052947,-0.031160642570281127,0.11764705882352941,0.7083333333333334
The Forsaken (film),SEAN,0.0,0.26573426573426573,-0.026426829268292675,0.10526315789473684,0.5714285714285714
Aladdin (1992 Disney film),ALADDIN,1.0,0.2910662824207493,0.049738709677419335,0.14814814814814814,0.6388140161725068
Aladdin (1992 Disney film),JASMINE,1.0,0.15561959654178675,0.03703684210526317,0.3333333333333333,0.6857142857142857
Aladdin (1992 Disney film),JAFAR,0.0,0.13976945244956773,0.0399105072463768,0.3333333333333333,0.4095744680851064
Aladdin (1992 Disney film),GENIE,1.0,0.09077809798270893,0.07371678657074346,0.36363636363636365,0.8760330578512396
The Craft (film),Sarah,1.0,0.2785923753665689,0.013202999999999998,0.26666666666666666,0.6117021276595744
The Craft (film),Bonnie,1.0,0.12903225806451613,0.02474752475247525,0.3076923076923077,0.7333333333333333
The Craft (film),Nancy,1.0,0.12316715542521994,0.03197613636363636,0.3076923076923077,0.7261904761904762
The Craft (film),Chris,0.0,0.09090909090909091,0.050928125000000005,0.5,0.85
The NeverEnding Story (film),Atreyu,0.0,0.20531400966183574,-0.011900748129675807,0.3333333333333333,0.4430379746835443
The NeverEnding Story (film),Bastian,1.0,0.17149758454106281,0.008345411764705884,0.19047619047619047,0.18421052631578946
The NeverEnding Story (film),Engywook,,0.07729468599033816,-0.00456763005780347,0.6666666666666666,0.5625
The NeverEnding Story (film),Falkor,,0.0748792270531401,0.03222322580645161,0.8,0.9655172413793104
Wild at Heart (film),LULA,0.0,0.25866666666666666,0.02053695652173915,0.06382978723404255,0.7509578544061303
Wild at Heart (film),SAILOR,0.0,0.24888888888888888,0.030235454545454572,0.08823529411764706,0.71484375
Wild at Heart (film),MARIETTA,1.0,0.08977777777777778,-0.02456465517241379,0.21428571428571427,0.29896907216494845
Detroit Rock City (film),HAWK,0.0,0.19562575941676794,0.015830906593406593,0.125,0.5590551181102362
Detroit Rock City (film),JAM,1.0,0.11543134872417983,0.02676676470588236,0.14814814814814814,0.37222222222222223
Detroit Rock City (film),LEX,0.0,0.11057108140947752,-0.013287399463806956,0.1111111111111111,0.6602564102564102
Detroit Rock City (film),TRIP,1.0,0.10814094775212636,0.023625287356321842,0.125,0.5061728395061729
One Eight Seven,TREVOR,0.0,0.3372502937720329,0.012420517097581366,0.038461538461538464,0.29912663755458513
One Eight Seven,ELLEN,1.0,0.13513513513513514,-0.013377915194346284,0.07142857142857142,0.7696629213483146
Jaws: The Revenge,MICHAEL,0.0,0.1998166819431714,0.014802376910016981,0.09615384615384616,0.7794871794871795
Jaws: The Revenge,ELLEN,1.0,0.15032080659945005,0.01881563088512242,0.1724137931034483,0.6914893617021277
Jaws: The Revenge,JAKE,0.0,0.1466544454628781,-0.004130988593155893,0.10638297872340426,0.6821428571428572
Jaws: The Revenge,HOAGIE,1.0,0.10724106324472961,0.013934673366834169,0.15625,0.6923076923076923
Jaws: The Revenge,CARLA,1.0,0.06782768102658111,0.02859041095890412,0.2631578947368421,0.6956521739130435
Virtuosity,PARKER,0.0,0.20493562231759657,-0.039780655737704895,0.041666666666666664,0.5173410404624278
Virtuosity,MADISON,0.0,0.15987124463519314,-0.01953958724202626,0.04918032786885246,0.5740740740740741
Virtuosity,SID 6.7,0.0,0.11266094420600858,-0.006093053016453382,0.04411764705882353,0.2682926829268293
Buffy the Vampire Slayer (film),BUFFY,1.0,0.28063241106719367,0.012610557532621592,0.07317073170731707,0.5297619047619048
Buffy the Vampire Slayer (film),PIKE,0.0,0.10968379446640317,0.011511528150134053,0.12,0.4895833333333333
Buffy the Vampire Slayer (film),MERRICK,0.0,0.10968379446640317,0.0049061971830986,0.16666666666666666,0.8428571428571429
M (1931 film),SCHRNKER,,0.07869742198100407,-0.034960540540540534,0.43478260869565216,0.6842105263157895
M (1931 film),LOHMANN,0.0,0.07462686567164178,-0.033058252427184465,0.2564102564102564,0.4634146341463415
M (1931 film),MURDERER,0.0,0.06105834464043419,-0.1031964912280702,0.47619047619047616,0.34782608695652173
M (1931 film),BURGLAR,0.0,0.054274084124830396,-0.05669186046511627,0.5263157894736842,0.8225806451612904
M (1931 film),SAFE-BREAKER,,0.04206241519674356,0.03425000000000001,0.5263157894736842,0.7083333333333334
M (1931 film),GROEBER,,0.0407055630936228,0.036500000000000005,0.8333333333333334,0.7857142857142857
M (1931 film),PICK-POCKET,1.0,0.037991858887381276,-0.023479661016949156,0.47619047619047616,0.7291666666666666
M (1931 film),A VOICE,0.0,0.029850746268656716,-0.036440625000000004,0.47619047619047616,0.5
M (1931 film),CON-MAN,0.0,0.025780189959294438,0.002891111111111102,0.7692307692307693,0.8888888888888888
M (1931 film),ASSISTANT,1.0,0.024423337856173677,0.024564285714285712,0.6666666666666666,0.17857142857142858
Klute,BREE,1.0,0.301840490797546,0.018161260053619305,0.03225806451612903,0.5326633165829145
Klute,KLUTE,0.0,0.2773006134969325,0.001598663697104677,0.05405405405405406,0.5234567901234568
The Fly (1986 film),VERONICA,1.0,0.4094650205761317,0.0,0.2222222222222222,0.7700258397932817
The Fly (1986 film),BRUNDLE,0.0,0.39711934156378603,0.13600555555555555,0.25,0.873900293255132
Aliens (film),RIPLEY,0.0,0.2928104575163399,-0.021509674728940775,0.07692307692307693,0.2708333333333333
Aliens (film),HICKS,0.0,0.09934640522875816,-0.01433055028462998,0.2,0.625
Aliens (film),HUDSON,1.0,0.09542483660130718,-0.04274391025641025,0.17647058823529413,0.4925373134328358
Ticker (2001 film),REILLY,0.0,0.3102189781021898,-0.028535079365079343,0.06451612903225806,0.45302013422818793
Ticker (2001 film),GLASS,1.0,0.1897810218978102,0.009413203463203469,0.14285714285714285,0.675
Bonnie and Clyde (film),CLYDE,1.0,0.31424766977363516,0.008297149938042132,0.16,0.8444444444444444
Bonnie and Clyde (film),BONNIE,1.0,0.23834886817576564,0.006028057553956835,0.17391304347826086,0.8701298701298701
Bonnie and Clyde (film),BUCK,0.0,0.11051930758988016,0.034908734939759024,0.4,0.7428571428571429
Bonnie and Clyde (film),C.W.,1.0,0.10119840213049268,0.0314340425531915,0.2857142857142857,0.5882352941176471
The Majestic (film),PETE,0.0,0.1638316920322292,0.047985937499999985,0.1,0.11538461538461539
The Majestic (film),LUKE,0.0,0.13160250671441362,0.06460384615384615,0.10526315789473684,0.5946969696969697
The Majestic (film),ADELE,1.0,0.08863025962399283,0.046147058823529395,0.13333333333333333,0.6722222222222223
The Majestic (film),HARRY,0.0,0.08146821844225605,0.03018277153558053,0.12903225806451613,0.5357142857142857
Ghostbusters,RAY,0.0,0.13529411764705881,-0.0082546511627907,0.2692307692307692,0.6585365853658537
Ghostbusters,PETER,0.0,0.12941176470588237,0.022062135922330098,0.2692307692307692,0.6285714285714286
Ghostbusters,WINSTON,0.0,0.09117647058823529,-0.002194642857142856,0.2916666666666667,0.5357142857142857
Ghostbusters,EGON,0.0,0.08823529411764706,0.052750000000000005,0.30434782608695654,0.5
Ghostbusters,SLIMER,1.0,0.07941176470588235,0.06873888888888888,0.4666666666666667,0.5789473684210527
Ghostbusters,WERECHICKEN,,0.06764705882352941,-0.028333333333333335,0.25925925925925924,0.2826086956521739
Ghostbusters,ANOTHER ANGLE,0.0,0.041176470588235294,0.0,0.6363636363636364,0.7857142857142857
I Am Legend (film),NEVILLE,0.0,0.3837837837837838,0.017982987551867242,0.024096385542168676,0.37435897435897436
I Am Legend (film),ANNA,1.0,0.15135135135135136,0.015215527950310564,0.15384615384615385,0.8488372093023255
Pet Sematary Two,CHASE,1.0,0.1491628614916286,0.019422790697674427,0.14285714285714285,0.5
Pet Sematary Two,GEOFF,0.0,0.136986301369863,-0.008550354609929077,0.13513513513513514,0.6794871794871795
Pet Sematary Two,GUS,0.0,0.1126331811263318,-0.06165034013605442,0.18518518518518517,0.5714285714285714
Pet Sematary Two,DREW,1.0,0.1004566210045662,0.01804776119402985,0.20833333333333334,0.7454545454545455
Pet Sematary Two,CLYDE,1.0,0.0715372907153729,-0.024665354330708655,0.22727272727272727,0.5
Manhunter (film),GRAHAM,0.0,0.2591362126245847,-0.008532004830917867,0.018518518518518517,0.22280701754385965
Manhunter (film),CRAWFORD,1.0,0.09717607973421927,0.0022617760617760605,0.05263157894736842,0.5669642857142857
The Grapes of Wrath (film),TOM,0.0,0.23786407766990292,0.010484777517564405,0.0625,0.27391304347826084
The Grapes of Wrath (film),MA,1.0,0.11359223300970873,0.01713479674796749,0.09375,0.5590909090909091
The Grapes of Wrath (film),PA,0.0,0.0766990291262136,0.026087381703470042,0.10344827586206896,0.38
Next Friday,CRAIG,0.0,0.23106060606060605,0.02180150214592274,0.125,0.5844875346260388
Next Friday,DAY-DAY,,0.1856060606060606,-0.0011800995024875609,0.125,0.7054794520547946
Next Friday,ROACH,0.0,0.09848484848484848,-0.004719999999999995,0.18181818181818182,0.7697368421052632
Next Friday,UNCLE ELROY,0.0,0.08585858585858586,-0.008955913978494625,0.25,0.4925373134328358
A Hard Days Night (film),PAUL,0.0,0.13879781420765028,0.02754902912621359,0.4666666666666667,0.6521739130434783
A Hard Days Night (film),JOHN,0.0,0.1355191256830601,0.014771064814814824,0.2916666666666667,0.6896551724137931
A Hard Days Night (film),RINGO,0.0,0.11366120218579236,0.009202090592334497,0.2916666666666667,0.6089108910891089
A Hard Days Night (film),GRANDFATHER,0.0,0.11038251366120219,0.021521205357142848,0.2692307692307692,0.6237113402061856
A Hard Days Night (film),NORM,0.0,0.11038251366120219,0.007280000000000009,0.3333333333333333,0.7891566265060241
A Hard Days Night (film),GEORGE,0.0,0.06994535519125683,0.01616602564102565,0.4666666666666667,0.609375
A Hard Days Night (film),SHAKE,1.0,0.04262295081967213,0.01397047619047619,0.5833333333333334,0.8026315789473685
Life of Pi (film),PI,1.0,0.2863961813842482,-0.005890539053905393,0.08333333333333333,0.14912280701754385
Life of Pi (film),ADULT PI,1.0,0.2171837708830549,0.03049596774193549,0.13043478260869565,0.7131147540983607
Life of Pi (film),WRITER,0.0,0.10023866348448687,0.02300421052631579,0.5,0.9523809523809523
An Education,JENNY,1.0,0.32884615384615384,0.03981276813074559,0.16666666666666666,0.5196374622356495
An Education,DAVID,0.0,0.2,0.061903281027104094,0.25,0.7787356321839081
An Education,JACK,0.0,0.13653846153846153,0.03656341948310139,0.3333333333333333,0.72265625
Contact (1997 film),ELLIE,1.0,0.3480392156862745,0.03631086956521736,0.012048192771084338,0.0
Hannah and Her Sisters,HOLLY,0.0,0.177762982689747,0.0469936170212766,0.25,0.7060041407867494
Hannah and Her Sisters,MICKEY,1.0,0.17643142476697737,0.021061425959780607,0.1724137931034483,0.5388127853881278
Hannah and Her Sisters,HANNAH,1.0,0.1418109187749667,0.035620926966292134,0.3125,0.8203883495145631
Hannah and Her Sisters,LEE,0.0,0.13249001331557922,0.05025931445603574,0.4166666666666667,0.7135135135135136
Hannah and Her Sisters,ELLIOT,0.0,0.1151797603195739,0.04523606010016693,0.45454545454545453,0.9316546762589928
Gran Torino,WALT,1.0,0.38803418803418804,-0.00043050570962479667,0.01680672268907563,0.2903225806451613
Gran Torino,TAO,1.0,0.13333333333333333,0.0019132930513595197,0.05128205128205128,0.72
Black Snake Moan (film),LAZARUS,0.0,0.3044906900328587,0.002386952931461608,0.037037037037037035,0.33256880733944955
Black Snake Moan (film),RAE,1.0,0.21029572836801752,0.008442709867452136,0.04081632653061224,0.4503105590062112
A Perfect World,BUTCH,0.0,0.2330259849119866,0.007124480151228738,0.07142857142857142,0.5303030303030303
A Perfect World,RED,1.0,0.15004191114836546,0.01017092084006463,0.10256410256410256,0.421875
A Perfect World,PHILLIP,0.0,0.0972338642078793,0.03845098814229249,0.125,0.7801724137931034
A Perfect World,SALLY,1.0,0.08046940486169321,0.005693927125506075,0.2222222222222222,0.5714285714285714
Existenz,PIKUL,1.0,0.34701986754966885,-0.00850854326396494,0.05128205128205128,0.6229166666666667
Existenz,GELLER,1.0,0.3152317880794702,0.008595164410058035,0.0625,0.7119047619047619
Gattaca,JEROME,0.0,0.2706422018348624,-0.005830585683297181,0.11764705882352941,0.6605839416058394
Gattaca,EUGENE,0.0,0.14678899082568808,-0.004841517857142852,0.2857142857142857,0.8375
Gattaca,INVESTIGATOR,0.0,0.10091743119266056,-0.034552848101265826,0.25,0.16129032258064516
Gattaca,IRENE,1.0,0.08868501529051988,-0.0031189393939393953,0.4444444444444444,0.90625
G.I. Jane,JORDAN,1.0,0.2818713450292398,0.016181215469613264,0.0967741935483871,0.34459459459459457
G.I. Jane,THE CHIEF,1.0,0.10526315789473684,-0.026992255892255894,0.15789473684210525,0.5075757575757576
G.I. Jane,ROYCE,1.0,0.08654970760233918,-0.013494270833333334,0.1875,0.6617647058823529
Air Force One (film),MARSHALL,0.0,0.18585858585858586,-0.009597648902821316,0.03896103896103896,0.18711656441717792
Air Force One (film),KORSHUNOV,0.0,0.1101010101010101,-0.019848139534883708,0.0967741935483871,0.35443037974683544
Air Force One (film),ROSE,1.0,0.06565656565656566,0.02105593220338983,0.13636363636363635,0.49166666666666664
Predator (film),SCHAEFER,1.0,0.26034063260340634,-0.03120872675250355,0.038461538461538464,0.33152173913043476
Predator (film),DILLON,1.0,0.15815085158150852,-0.04140659340659338,0.06666666666666667,0.5083333333333333
The Kingdom (film),RONALD FLEURY,0.0,0.1931716082659479,0.00586237037037037,0.031578947368421054,0.19289340101522842
The Kingdom (film),COLONEL AL-GHAZI,,0.11680143755615453,0.010635891647855538,0.05,0.42920353982300885
The Kingdom (film),FLEURY,1.0,0.06199460916442048,-0.0016949999999999973,0.07317073170731707,0.21428571428571427
Rocky,ROCKY,0.0,0.3340020060180542,0.04247423469387754,0.022222222222222223,0.0
Fantastic Four (film),REED,0.0,0.19268030139935413,0.021778499999999992,0.18518518518518517,0.859375
Fantastic Four (film),SUE,1.0,0.1603875134553283,0.015524416135881111,0.2631578947368421,0.8884615384615384
Fantastic Four (film),BEN,0.0,0.15177610333692143,-0.01191666666666667,0.15151515151515152,0.7131147540983607
Fantastic Four (film),VICTOR,0.0,0.1356297093649085,0.017136346863468644,0.21739130434782608,0.6153846153846154
Fantastic Four (film),JOHNNY,0.0,0.11948331539289558,0.04187210401891252,0.15625,0.6979166666666666
Pariah (2011 film),ALIKE,0.0,0.2970498474059003,0.018964964539007097,0.2631578947368421,0.8492647058823529
Pariah (2011 film),AUDREY,1.0,0.14852492370295015,0.0015589743589743612,0.25,0.7244094488188977
Pariah (2011 film),LAURA,1.0,0.1342828077314344,0.03599172749391727,0.29411764705882354,0.7772511848341233
Pariah (2011 film),ARTHUR,0.0,0.12512716174974567,0.014634687500000017,0.38461538461538464,0.8798076923076923
Pariah (2011 film),BINA,1.0,0.0935910478128179,0.0421226851851852,0.625,0.9539473684210527
Sexual Life,SARAH,1.0,0.1354625550660793,-0.00391258064516129,0.6363636363636364,0.7971698113207547
Sexual Life,LORNA,0.0,0.12555066079295155,0.05773061224489794,0.4666666666666667,0.6179775280898876
Sexual Life,GWEN,1.0,0.12555066079295155,0.042011538461538454,0.4375,0.49523809523809526
Sexual Life,TODD,0.0,0.1222466960352423,0.029611637931034485,0.6363636363636364,0.8632075471698113
Sexual Life,JOSH,0.0,0.1013215859030837,0.034049717514124285,0.7777777777777778,0.9523809523809523
Sexual Life,JERRY,0.0,0.06167400881057269,0.029770707070707073,0.5,0.7545454545454545
Sexual Life,ROSALIE,1.0,0.05837004405286344,0.06429557522123894,0.5833333333333334,0.35714285714285715
Avatar (2009 film),JAKE,0.0,0.3337531486146096,0.008427534246575365,0.06896551724137931,0.2623376623376623
Avatar (2009 film),GRACE,1.0,0.16120906801007556,0.018727194244604322,0.13333333333333333,0.49029126213592233
Crank (film),CHEV,0.0,0.29783223374175305,-0.0051099890230515916,0.007751937984496124,0.0
Pleasantville (film),DAVID,0.0,0.2554858934169279,0.047490243902439035,0.021052631578947368,0.2071917808219178
Pleasantville (film),JENNIFER,1.0,0.11598746081504702,0.08024193548387092,0.041666666666666664,0.45149253731343286
Apocalypse Now,WILLARD,0.0,0.3229166666666667,-0.0026859363434492936,0.014925373134328358,0.0
The Assignment (1997 film),RAMIREZ,1.0,0.26237054085155354,-0.01575088339222614,0.04878048780487805,0.3853658536585366
The Assignment (1997 film),JACK,0.0,0.18642117376294592,-0.03506519823788543,0.0625,0.5984848484848485
Viridiana,VIRIDIANA,1.0,0.2017114914425428,0.05475941558441556,0.075,0.43661971830985913
Viridiana,JORGE,1.0,0.1295843520782396,0.014414795918367354,0.12,0.2785714285714286
Viridiana,DON JAIME,0.0,0.1039119804400978,0.010708780487804881,0.2,0.6439393939393939
The Godfather,MICHAEL,0.0,0.22629310344827586,0.018027310061601656,0.1724137931034483,0.5276243093922652
The Godfather,DON CORLEONE,0.0,0.11206896551724138,0.014473869346733675,0.2631578947368421,0.5617283950617284
The Godfather,SONNY,0.0,0.10344827586206896,0.010017832957110609,0.29411764705882354,0.5740740740740741
The Godfather,HAGEN,0.0,0.10021551724137931,0.007613380281690142,0.2777777777777778,0.7083333333333334
The Godfather,KAY,1.0,0.06896551724137931,0.017494230769230762,0.4166666666666667,0.864406779661017
Arbitrage (film),ROBERT,0.0,0.36097560975609755,0.03652788649706455,0.0392156862745098,0.18452380952380953
Arbitrage (film),JIMMY,0.0,0.10926829268292683,-0.0077843621399176915,0.25,0.5740740740740741
The Miracle Worker (1962 film),KATE,1.0,0.14615384615384616,-0.025708433734939758,0.35714285714285715,0.631578947368421
The Miracle Worker (1962 film),KELLER,0.0,0.13076923076923078,-0.03201395348837209,0.38461538461538464,0.5882352941176471
The Miracle Worker (1962 film),AUNT EV,1.0,0.06153846153846154,0.058045161290322576,0.4166666666666667,0.375
The Miracle Worker (1962 film),ANAGNOS,,0.05384615384615385,-0.008005555555555571,0.5555555555555556,0.5714285714285714
The Miracle Worker (1962 film),ANNIE,1.0,0.046153846153846156,0.09609090909090909,0.625,0.6666666666666666
Ghost Ship (2002 film),MURPHY,1.0,0.3275862068965517,0.003160000000000009,0.15384615384615385,0.8502202643171806
Ghost Ship (2002 film),EPPS,0.0,0.19195402298850575,-0.0400223752151463,0.19047619047619047,0.9054054054054054
Ghost Ship (2002 film),DODGE,0.0,0.18160919540229886,-0.007455831739961759,0.18181818181818182,0.9007352941176471
Ghost Ship (2002 film),GREER,1.0,0.13793103448275862,-0.003974509803921571,0.3333333333333333,0.9590909090909091
The Horse Whisperer (film),ANNIE,1.0,0.32130584192439865,0.06712769135034216,0.0851063829787234,0.7154340836012861
The Horse Whisperer (film),TOM,0.0,0.1718213058419244,0.08977086294416237,0.15384615384615385,0.714765100671141
