film,main_char,degree,betweenness
The Majestic (film),ADELE,2.6432744018203587,2.6456584331277506
The Majestic (film),HARRY,1.4538009210011973,1.0857891337768677
Ghostbusters,RAY,2.481319520917348,2.8325638995746862
Ghostbusters,PETER,1.7998303567217384,2.1996819653647717
Ghostbusters,WINSTON,2.0269934114536077,2.015383190601991
Ghostbusters,EGON,1.5726673019898683,1.2932185660241133
Ghostbusters,SLIMER,1.1183411925261284,0.8964867523539021
Ghostbusters,WERECHICKEN,1.1183411925261284,1.0217173761082659
Ghostbusters,ANOTHER ANGLE,0.6640150830623887,-0.07778000971529704
I Am Legend (film),NEVILLE,4.470587190267513,4.818582298324179
I Am Legend (film),ANNA,0.18666334823663938,-0.21102646728143243
Pet Sematary Two,CHASE,2.6731263336408917,3.8235762519633214
Pet Sematary Two,GEOFF,2.6731263336408917,2.55757346522243
Pet Sematary Two,GUS,1.1006990785580142,0.9366789296274604
Pet Sematary Two,DREW,1.6248414969189737,0.743664875720303
Pet Sematary Two,CLYDE,1.362770287738494,0.7319005083549744
Manhunter (film),GRAHAM,5.935578097474625,6.6475731795774715
Manhunter (film),CRAWFORD,3.2640657896434067,2.1731764969009744
The Grapes of Wrath (film),TOM,5.379559896887009,6.7686508309867035
The Grapes of Wrath (film),MA,2.806501354113666,1.9185118925469946
The Grapes of Wrath (film),PA,3.128133671960334,2.3503352215658433
Next Friday,CRAIG,2.671210153208518,3.196837643765435
Next Friday,DAY-DAY,2.2406270240346076,2.224703728116463
Next Friday,ROACH,1.5947523302737423,1.4613932069590392
Next Friday,UNCLE ELROY,0.7335860719259213,0.015547035070926262
A Hard Days Night (film),PAUL,1.3131706185258916,0.5801336550258358
A Hard Days Night (film),JOHN,2.084891740313619,2.317333779215823
A Hard Days Night (film),RINGO,2.4707523012074826,2.7271234259202
A Hard Days Night (film),GRANDFATHER,2.2778220207605506,3.2090249563085944
A Hard Days Night (film),NORM,1.5061008989728235,0.9885076437572481
A Hard Days Night (film),GEORGE,1.3131706185258916,0.8883570649148397
A Hard Days Night (film),SHAKE,0.9273100576320277,0.4155995293926278
Life of Pi (film),PI,2.78590150867464,2.3986946613437747
Life of Pi (film),ADULT PI,3.334639684625705,4.2033051649746085
Life of Pi (film),WRITER,0.04221062891931269,-0.10936479716052983
An Education,JENNY,2.6014107341222115,3.2246403512041586
An Education,DAVID,1.0878626706329246,1.0909549303555044
An Education,JACK,0.7094756547606031,-0.29279124202143664
Contact (1997 film),ELLIE,5.823569496311266,6.771553692515622
Hannah and Her Sisters,HOLLY,2.6711030295124853,2.7450294588231814
Hannah and Her Sisters,MICKEY,4.121130388390691,5.080655023601198
Hannah and Her Sisters,HANNAH,2.0496627328503965,1.1209071731441669
Hannah and Her Sisters,LEE,1.4282224361883085,0.5913205151415856
Hannah and Her Sisters,ELLIOT,1.0139289050802496,0.2881374535417727
Gran Torino,WALT,4.73167324206439,5.2170975312521835
Gran Torino,TAO,1.3954426171511922,0.8368345960663908
Black Snake Moan (film),LAZARUS,3.2539785299257113,3.4666905833292025
Black Snake Moan (film),RAE,3.01166097982486,3.62563921518125
A Perfect World,BUTCH,4.951188960420393,6.113452218412075
A Perfect World,RED,3.0208796080097993,3.581892311485376
A Perfect World,PHILLIP,2.8600204953089166,1.8772479214996276
A Perfect World,SALLY,1.412288481000971,0.3255210620729687
Existenz,PIKUL,2.6278148227179265,3.0692390970555135
Existenz,GELLER,2.6278148227179265,2.6363375383800585
Gattaca,JEROME,3.52052095528633,4.412099245341144
Gattaca,EUGENE,0.7041041910572658,-0.04158958770850151
Gattaca,INVESTIGATOR,2.1123125731717978,1.8880338394385596
Gattaca,IRENE,0.4694027940381773,-0.2786724780681944
G.I. Jane,JORDAN,3.7394585673557774,4.994918004941713
G.I. Jane,THE CHIEF,2.1844361928117912,1.6483061701094264
G.I. Jane,ROYCE,0.6294138182678041,2.6617627699839708
Air Force One (film),MARSHALL,5.899394878331469,7.506774397001042
Air Force One (film),KORSHUNOV,2.1335609773454958,0.5671199624433845
Air Force One (film),ROSE,1.3803941971483011,0.2125146132054938
Predator (film),SCHAEFER,2.2883102141894223,2.4061484725119193
Predator (film),DILLON,1.954598307953465,1.1737309622009362
The Kingdom (film),RONALD FLEURY,4.35503483074433,5.673283004565877
The Kingdom (film),COLONEL AL-GHAZI,2.208561451843866,2.327827500477567
The Kingdom (film),FLEURY,2.208561451843866,1.3318576811486684
Rocky,ROCKY,5.262854183845062,6.216936363311112
Fantastic Four (film),REED,2.014306162066683,1.731933397338503
Fantastic Four (film),SUE,1.6127403033910102,0.5847322575556846
Fantastic Four (film),BEN,2.6166549500801928,2.7312232994662016
Fantastic Four (film),VICTOR,2.415872020742356,3.1621481363300856
Fantastic Four (film),JOHNNY,2.21508909140452,2.401979206564697
Pariah (2011 film),ALIKE,3.0596787472126183,3.598468046457698
Pariah (2011 film),AUDREY,1.0427604699020583,0.6022276937622676
Pariah (2011 film),LAURA,2.1952851997938074,1.9379011039999903
Pariah (2011 film),ARTHUR,0.7546292874291212,0.24123488018450504
Pariah (2011 film),BINA,0.1783669224832465,-0.46470662192311996
Sexual Life,SARAH,0.8218892918344466,0.5212763441778244
Sexual Life,LORNA,2.0122117144912317,1.59416060928534
Sexual Life,GWEN,2.0122117144912317,2.869534822708716
Sexual Life,TODD,1.6154375736056366,2.4144087514470254
Sexual Life,JOSH,0.4251151509488515,-0.17261563151502518
Sexual Life,JERRY,1.6154375736056366,0.9637515567942636
Sexual Life,ROSALIE,0.8218892918344466,0.6967879553827258
Avatar (2009 film),JAKE,2.7743547601154708,4.07645410651537
Avatar (2009 film),GRACE,1.5536386656646635,0.6767801873056817
Crank (film),CHEV,5.997944641342968,7.796625922519774
Pleasantville (film),DAVID,5.538238739322285,7.055185801459566
Pleasantville (film),JENNIFER,2.5719866481706934,1.8210584766760536
Apocalypse Now,WILLARD,4.631842895367833,5.70277991548718
The Assignment (1997 film),RAMIREZ,3.8730784644674188,5.048087892290802
The Assignment (1997 film),JACK,2.9979116960541075,2.5470832314602854
Viridiana,VIRIDIANA,4.313466801845404,5.780188834871854
Viridiana,JORGE,1.1159444207519789,1.1761273772863365
Viridiana,DON JAIME,0.050103627054170756,0.019654637832125964
The Godfather,MICHAEL,4.065391682314777,5.3307540344263895
The Godfather,DON CORLEONE,2.1474447999324027,2.0742899026910924
The Godfather,SONNY,1.9343395907788055,1.0376389729323057
The Godfather,HAGEN,1.9343395907788055,1.1232492065845074
The Godfather,KAY,0.6557083358572222,-0.0679318309373237
Arbitrage (film),ROBERT,4.406174049791286,5.208578696346704
Arbitrage (film),JIMMY,0.5535394534913678,-0.18487696619108518
The Miracle Worker (1962 film),KATE,2.2079402165819615,2.07090796362717
The Miracle Worker (1962 film),KELLER,1.4719601443879744,0.7765904863601889
The Miracle Worker (1962 film),AUNT EV,1.4719601443879744,2.329771459080567
The Miracle Worker (1962 film),ANAGNOS,-0.7359800721939872,-0.5177269909067926
The Miracle Worker (1962 film),ANNIE,-0.7359800721939872,-0.5177269909067926
Ghost Ship (2002 film),MURPHY,3.1063389463066726,4.170419998402119
Ghost Ship (2002 film),EPPS,1.6584690984518677,0.744865198680686
Ghost Ship (2002 film),DODGE,1.6584690984518677,0.504783580238671
Ghost Ship (2002 film),GREER,0.5001732201680236,0.4015777625547562
The Horse Whisperer (film),ANNIE,3.4365881793660815,4.552433870709353
The Horse Whisperer (film),TOM,1.9589396992946702,1.5101966880688864
The Horse Whisperer (film),GRACE,1.114569139253864,0.10829605477391996
The Horse Whisperer (film),ROBERT,0.9034764992436626,0.1349598561387108
Snow Falling on Cedars (film),ISHMAEL,3.4058544240728565,4.947076661684534
Snow Falling on Cedars (film),NELS,1.9212512135795603,1.6710488183656627
Snow Falling on Cedars (film),HOOKS,2.1333373865071743,1.358010971701181
Snow Falling on Cedars (film),HATSUE,1.2849926947967192,0.6120941727005378
Lord of War,YURI,5.158047921693948,5.6270678621467125
The Box (2009 film),NORMA,3.6939737094384957,4.400944523262564
The Box (2009 film),ARTHUR,3.3368215552110168,3.36121047101609
The Box (2009 film),ARLINGTON,1.1939086298461437,0.22254805126670643
Hes Just Not That Into You (film),GIGI,3.617843317441967,5.159117601195621
Hes Just Not That Into You (film),ALEX,1.6455166911344605,1.1320352590194929
Hes Just Not That Into You (film),ANNA,1.6455166911344605,1.2164867468478109
Hes Just Not That Into You (film),JANINE,1.8920575194228992,0.8991872620791065
Hes Just Not That Into You (film),BEN,1.3989758628460225,0.6202002307721483
Hes Just Not That Into You (film),CONOR,1.6455166911344605,0.722929774093732
Hes Just Not That Into You (film),BETH,2.138598347711338,2.1969292021009283
The Imaginarium of Doctor Parnassus,VALENTINA,2.1300480832615643,2.0365235231462444
The Imaginarium of Doctor Parnassus,TONY,1.910516665209537,1.683582108474231
The Imaginarium of Doctor Parnassus,ANTON,3.008173755469675,4.493734844768583
The Imaginarium of Doctor Parnassus,DR. PARNASSUS,1.6909852471575095,0.9456804876310425
The Imaginarium of Doctor Parnassus,DOCTOR PARNASSUS,1.471453829105482,0.43457643718711086
The Imaginarium of Doctor Parnassus,PERCY,1.6909852471575095,0.5226304210404435
Chasing Sleep,ED,3.470863756106551,3.923604171601903
Chasing Sleep,SADIE,1.0250737518034891,-0.005409154767216541
The Sessions (film),MARK,3.8972911407615034,4.5117383178954755
The Sessions (film),CHERYL,1.7296966298885323,0.5640241470098185
Amour (2012 film),GEORGES,2.9586910517534655,3.632640056173679
Amour (2012 film),ANNE,1.7172822188499135,0.624970332244934
The Addams Family (film),GOMEZ,2.0327890704543545,2.8086613342901794
The Addams Family (film),MORTICIA,1.7278707098862014,2.0017955611014826
The Addams Family (film),FESTER,0.8131156281817419,0.2074797702485222
The Addams Family (film),ABIGAIL,-0.1016394535227176,-0.4841194639132183
Portrait of Jennie,ADAMS,5.089450011667478,5.389025981181063
Portrait of Jennie,JENNIE,0.18095822263706565,-0.2412935791267851
The American (2010 film),JACK,3.947862583350643,4.450281861570639
The American (2010 film),CLARA,0.35394630057626447,-0.2676273640083536
Easy A,OLIVE,5.411060402041089,5.633082595836514
When a Stranger Calls (1979 film),JILL,2.6973805940144078,2.711111632921237
When a Stranger Calls (1979 film),CLIFFORD,4.231435908145825,5.140629791335847
When a Stranger Calls (1979 film),JOHN,0.9076493941944215,0.08337991312902195
When a Stranger Calls (1979 film),DUNCAN,1.6746770512601301,1.0051592286174513
When a Stranger Calls (1979 film),TRACY,0.9076493941944215,0.061262749668694896
Hellboy (film),HELLBOY,2.309836458434159,1.6822182183282106
Hellboy (film),BROOM,2.7125771742637053,3.8484396752265058
Hellboy (film),MYERS,1.5043550267750676,1.688511597154058
Hellboy (film),LIZ,1.1016143109455223,0.8074385615353813
The Rescuers Down Under,Wilbur,1.7421268134971453,2.225515610866598
The Rescuers Down Under,Bernard,1.0930991770962477,0.4960093443573649
The Rescuers Down Under,Bianca,1.0930991770962477,0.7744707306632541
The Rescuers Down Under,Cody,2.0666406316975934,3.0043373006908825
The Rescuers Down Under,Jake,0.7685853588957989,0.02610575496617715
The Rescuers Down Under,McLeach,1.4176129952966965,0.5264660584845715
The Rescuers Down Under,Frank,0.11955772249490196,-0.387235365331627
The Rescuers Down Under,Doctor,-0.20495609570554682,-0.40246372239523037
Mr. Deeds Goes to Town,LONGFELLOW,5.738666517169915,6.812682439387336
Mr. Deeds Goes to Town,BABE,2.1770496787358886,1.066552669441672
Mr. Deeds Goes to Town,CEDAR,3.880431644943467,3.7352103813601665
Die Hard 2,MCCLANE,5.596211935144889,6.637962412673474
Die Hard 2,STUART,1.4232023448412203,0.21773748816681804
Freddy vs. Jason,MEAGAN,4.240106033951964,5.468932655548049
Freddy vs. Jason,ERWIN,1.2298365802360676,1.2431661962316336
Freddy vs. Jason,STORMIE,1.0291519499883408,0.2162756135594813
Freddy vs. Jason,JESSE,1.2298365802360676,0.4546923445496818
Joe Versus the Volcano,JOE,4.262458907589158,4.633814000478264
Joe Versus the Volcano,PATRICIA,1.4541200960785932,0.03208413303583054
"Crazy, Stupid, Love.",CAL,4.1649427926752685,5.201599267018794
"Crazy, Stupid, Love.",JACOB,2.171087200437108,2.0487058246388905
"Crazy, Stupid, Love.",TRACY,1.174159404318028,0.37082885720211284
The Ruins (film),JEFF,2.6448147066416863,2.2336408546581197
The Ruins (film),AMY,1.7929782816454032,1.0510978761014689
The Ruins (film),STACY,3.4966511316379694,4.604467311667328
The Ruins (film),ERIC,1.1541009628981904,0.29670051478114534
The Bourne Supremacy (film),BOURNE,4.613075477471818,5.168587659662029
The Bourne Supremacy (film),PAMELA,4.329318637908525,5.524613724125184
The Bourne Supremacy (film),ABBOTT,2.343020760965475,1.4084052367878346
The Bourne Supremacy (film),NICKY,2.343020760965475,1.754633857505508
Arctic Blue,ERIC,1.9429421902370176,1.9418982826426792
Arctic Blue,CORBETT,2.528165741513228,4.019054075639066
Arctic Blue,ANNE MARIE,1.3577186389608076,0.6242117576654808
Kill Bill Volume 1,THE BRIDE,6.154668646708596,7.168117992498604
Kill Bill Volume 1,BILL,2.3747105296689917,2.0866045103803375
Ordinary People,CONRAD,2.728482502413803,2.7128467412818513
Ordinary People,CALVIN,3.1350444646940057,2.795704798792624
Ordinary People,DR BERGER,0.49239170987268943,0.20166017251224475
Ordinary People,BETH,4.354730351534613,5.048112857479647
Big Fish,EDWARD,4.393010508638847,4.881884193023514
Big Fish,WILL,1.5843644457386004,0.8491533368970622
Mulan (1998 film),Mulan,2.7626501941697574,4.139632547492976
Mulan (1998 film),Mushu,2.004605933574397,1.7427248155293698
Mulan (1998 film),Shang,1.49924309317749,0.5794681060056834
Mulan (1998 film),Chi Fu,0.74119883258213,-0.4171142382798336
The Best Exotic Marigold Hotel,EVELYN,2.4656844944789795,2.495241211792884
The Best Exotic Marigold Hotel,SONNY,1.719490502728762,0.7592512251563763
The Best Exotic Marigold Hotel,DOUGLAS,1.719490502728762,1.9021470765394537
The Best Exotic Marigold Hotel,JEAN,2.2791359965414246,2.1626349760900503
The Best Exotic Marigold Hotel,MURIEL,2.2791359965414246,2.1529549456390904
The Best Exotic Marigold Hotel,GRAHAM,2.0925874986038706,3.3093145738713234
The Best Exotic Marigold Hotel,MADGE,2.0925874986038706,2.596117318597622
The Best Exotic Marigold Hotel,NORMAN,1.9060390006663164,0.8496522604573595
The Shipping News (film),QUOYLE,4.487024482250898,5.228921988140399
The Shipping News (film),WAVEY,1.465910154234539,0.20876874335391463
The Whistleblower,KATHY,6.8171585196495625,7.26310531766824
Idiocracy,JOE,5.630458825897432,6.306559859528497
Idiocracy,RITA,2.371980526654663,0.41798649704639074
Idiocracy,DIZZ,1.7610158455466438,0.15525816399388648
Max Payne (film),MAX,4.219418222524352,5.696306260194661
Max Payne (film),BB,1.9542568609586473,2.0970281133618296
Max Payne (film),M,3.952928650575445,4.130418973747838
Max Payne (film),B,2.220746432907553,1.2801811766938922
Max Payne (film),MONA,1.2880329310863812,1.9277559131832689
Max Payne (film),BRAVURA,2.3539912188820065,2.0325128376716752
Analyze That,BEN,2.9858248349400234,1.600358746790205
Analyze That,VITTI,4.889187566647074,6.165270552915581
Mystery Men,FURIOUS,3.2160749503010746,2.7615987117966143
Mystery Men,RAJA,3.6066913410259014,4.016205521754067
Mystery Men,CASANOVA,2.434842168851421,3.2700191845420763
Mystery Men,SHOVELER,3.2160749503010746,3.648506528903757
Mystery Men,MONICA,1.2629929966769404,0.7283880866984751
Mystery Men,BOWLER,1.4583011920393538,0.3999253281060794
Kafka (film),KAFKA,5.593604943822382,6.0791337098647436
Kafka (film),GABRIELA,0.7899852084669423,-0.025014350064790664
Kafka (film),CUT,3.9371843454239546,3.4361698601927197
Stir of Echoes,TOM,4.256153104990901,5.1435903192670285
Stir of Echoes,MAGGIE,1.8264594033228672,0.5008531949798843
Kids (film),TELLY,2.892869203074149,2.339590964108215
Kids (film),CASPER,3.4837531254041885,4.043882220900548
Kids (film),JENNIE,2.1050239733007636,2.4919136939236615
Kids (film),RUBY,0.923256128640686,0.7167235507403875
Rambo: First Blood Part II,RAMBO,2.056518488291055,2.5740744590354883
Rambo: First Blood Part II,TRAUTMAN,2.056518488291055,2.4273004418438533
Rambo: First Blood Part II,CO,0.12097167578182663,-0.1884940289276134
Rambo: First Blood Part II,MURDOCK,1.088745082036441,0.5936305284360303
Rambo: First Blood Part II,ERICSON,0.7661539466182363,0.31214611190412783
Rambo: First Blood Part II,PODOVSK,-0.20161945963637806,-0.4257451800045028
The Mummy (1999 film),O'CONNELL,2.5149255057359445,3.4889653969397427
The Mummy (1999 film),EVELYN,2.0506315662154626,2.7971188173847934
The Mummy (1999 film),JONATHAN,1.3541906569347395,0.031543615865398125
Drive (2011 film),DRIVER,3.395076383231648,4.125609461223569
Drive (2011 film),BERNIE ROSE,1.5753828378767203,0.8090009521193327
Drive (2011 film),IRENE,1.120459451537988,0.3278953011260572
Drive (2011 film),SHANNON,2.2577679173848186,2.449800883984512
Drive (2011 film),STANDARD,0.8929977583686223,0.07526712520440706
Babel (film),RICHARD,5.003029111858382,6.154130162832571
Babel (film),AMELIA,3.559226022865511,3.8990283898707583
Babel (film),ANWAR,1.874789085707161,0.3885235523717715
Babel (film),SUSAN,1.1528875412107251,0.5308561813490684
The Saint (film),TEMPLAR,5.875155524752777,6.0285573141759405
The Saint (film),JILLIAN,2.7420424004844617,2.815300631943988
Moon (film),SAM 1,2.419677397852329,3.3060744630779797
Moon (film),SAM 2,0.7698973538621041,0.086945811145807
Moon (film),GERTY,0.7698973538621041,0.6923660298604742
Moon (film),SAM,1.319824035192179,0.3616519015758103
Drive Angry,MILTON,3.6706595746908857,3.7356781863643618
Drive Angry,PIPER,3.8556986857245414,4.120704716833569
Drive Angry,ACCOUNTANT,2.190346686421642,2.6994665225573855
Bloodfist VII: Manhunt,JIM,2.658425641381813,2.97226988163108
Bloodfist VII: Manhunt,DOYLE,3.1167748898959187,3.3712488388046773
Bloodfist VII: Manhunt,MARVOSA,2.4292510171247605,1.8955425216589368
Bloodfist VII: Manhunt,TUBBS,0.5958540230683375,-0.12200368336280902
Bloodfist VII: Manhunt,STEPHANIE,1.0542032715824432,1.39205305631058
The Invention of Lying,MARK,7.687069083157885,7.831547475878038
The Invention of Lying,JENNIFER,0.9347117075824275,0.4515131273424911
Millers Crossing,Tom,5.892601351370005,6.9349326110686045
Burning Annie,MAX,2.68247506571948,3.9382116861674024
Burning Annie,JULIE,1.7342513215581752,1.0528757128107777
"Sex, Lies, and Videotape",ANN,1.2375966910186262,0.5418182305971456
"Sex, Lies, and Videotape",GRAHAM,0.11250879009260228,-0.21121727633448037
"Sex, Lies, and Videotape",CYNTHIA,1.2375966910186262,1.469337574500733
"Sex, Lies, and Videotape",JOHN,1.8001406414816379,2.1580895625479517
The Kids Are All Right (film),JULES,1.7965355221792083,1.8008998766944193
The Kids Are All Right (film),PAUL,2.071811126384087,3.0496130530876746
The Kids Are All Right (film),NIC,1.2459843137694513,0.6471657895411966
The Kids Are All Right (film),JONI,1.2459843137694513,0.865320141255556
The Kids Are All Right (film),LASER,0.4201575011548147,-0.3653315353981324
Theres Something About Mary,TED,3.6236869976054606,4.101774014797747
Theres Something About Mary,MARY,3.8051039333007273,4.268191226728654
Theres Something About Mary,HEALY,1.990934576348058,0.9326890429708381
Seven (film),SOMERSET,3.581130440188235,3.6337266720204227
Seven (film),MILLS,4.339487474581037,4.495431041878888
The Bachelor Party,CHARLIE,2.0027096611802757,2.1132357589426602
The Bachelor Party,EDDIE,2.0027096611802757,2.4681933278275605
The Bachelor Party,ARNOLD,0.6054703626824091,-0.34670274170153026
The Bachelor Party,KENNETH,0.2561605380579422,-0.5035444581855558
The Bachelor Party,WALTER,1.3040900119313426,1.2299692503220954
Hellraiser: Deader,AMY,4.255101352725733,4.896145491046856
Hellraiser: Deader,CHARLES,0.7126770738555415,0.051564639152751786
Do the Right Thing,MOOKIE,4.372836374308005,4.6193894577142185
Do the Right Thing,SAL,2.7941950839441043,1.5199882417719317
Do the Right Thing,PINO,1.2155537935802037,0.05037800837905631
Do the Right Thing,JADE,1.4128839548756913,0.7217218429933829
Do the Right Thing,BUGGIN' OUT,1.8075442774666663,1.2471027422121104
Do the Right Thing,DA MAYOR,3.3861855678305677,5.017697363279228
Gremlins,BILLY,5.832238716690561,6.435184626778397
Freaked,RICK,5.195581433916456,6.125390146309434
Freaked,ELIJAH,3.0615573818648643,3.216976627767954
Freaked,JULIE,1.6388746804971372,0.3690765828207691
Five Easy Pieces,BOBBY,4.217994762991983,5.218123880165732
Five Easy Pieces,RAYETTE,2.139562560937963,1.274637116299886
Five Easy Pieces,TITA,1.1003464599109523,0.8694251920869918
Dog Day Afternoon,SONNY,5.082787939345573,6.539029714863223
Bad Boys (1995 film),BURNETT,3.725215403252487,4.20133176164736
Bad Boys (1995 film),LOWREY,3.174531387119511,3.0333207652918253
Bad Boys (1995 film),JULIE,0.6046726451656212,-0.10589839958840352
The Doors (film),JIM,7.093563726324049,8.429894716951628
Boiler Room (film),SETH,4.3609832004904145,5.775468502637614
Burlesque (2010 American film),ALI,5.454124290828471,6.415706337160619
Burlesque (2010 American film),JACK,2.044805069380537,0.7232330709230571
Burlesque (2010 American film),TESS,2.245353258877474,0.5606808450422097
G.I. Joe: The Rise of Cobra,DUKE,1.8232729703268027,1.794276793639478
G.I. Joe: The Rise of Cobra,RIPCORD,2.267973694796755,3.7928933021492703
G.I. Joe: The Rise of Cobra,SCARLETT,1.8232729703268027,0.9770974156820361
G.I. Joe: The Rise of Cobra,MCCULLEN,1.6009226080918268,1.7615812427167357
G.I. Joe: The Rise of Cobra,ANA,1.1562218836218747,0.25860296223889323
G.I. Joe: The Rise of Cobra,BREAKER,0.933871521386899,-0.13223301267519103
G.I. Joe: The Rise of Cobra,HAWK,0.7115211591519229,-0.20595504858470529
Hellboy II: The Golden Army,HELLBOY,2.0793945492661963,1.7847769540800749
Hellboy II: The Golden Army,ABE,2.595334550211944,2.9426596850732034
Hellboy II: The Golden Army,JOHANN,2.33736454973907,2.381225659958267
Hellboy II: The Golden Army,LIZ,2.0793945492661963,2.0551985541430637
Hellboy II: The Golden Army,MANNING,1.563454548320448,1.5210019763928901
A Nightmare on Elm Street 4: The Dream Master,ALICE,2.5337032178031103,3.7044422884973254
A Nightmare on Elm Street 4: The Dream Master,KRISTEN,1.5383198108090312,1.453686847563404
A Nightmare on Elm Street 4: The Dream Master,RICK,1.5383198108090312,0.8941953253492813
A Nightmare on Elm Street 4: The Dream Master,DAN,1.2894739590605118,0.32236918357603445
Cool Hand Luke,DRAGLINE,4.012615932164752,4.520470209208488
Cool Hand Luke,LUKE,3.6168136803525823,5.583484467791884
Cool Hand Luke,KOKO,1.5058683373543458,0.5596162522813484
Cool Hand Luke,SOCIETY RED,1.2420001694795662,-0.11407452080318976
Leviathan (1989 film),BECK,3.727056520529873,5.254262925644908
Leviathan (1989 film),JONES,2.245062811012919,1.3507021578959344
Leviathan (1989 film),WILLIE,2.986059665771396,2.820375492051825
Leviathan (1989 film),DOC,1.3558665853027458,0.6542474257470411
Leviathan (1989 film),DEJESUS,1.8004646981578323,1.1102890201802125
Leviathan (1989 film),COBB,1.3558665853027458,0.9356655537336089
Apt Pupil (film),TODD,2.7258519618779364,3.511577138808637
Apt Pupil (film),DUSSANDER,2.475773800237759,2.3668804787155504
Pet Sematary (film),LOUIS,2.0154016077712074,1.6155890610812966
Pet Sematary (film),JUD,1.4005333206545678,2.858818666741742
Pet Sematary (film),RACHEL,2.322835751329527,2.050719423062453
Pet Sematary (film),ELLIE,0.4782308899796083,-0.31507338535610335
Last Chance Harvey,HARVEY,4.3346826509227325,4.987496838884076
Last Chance Harvey,KATE,2.8897884339484885,2.6437979818043025
XXX (film),XANDER,3.9000674757995504,4.430269859714385
The Power of One (film),PK,5.089830498355719,5.662322540257573
Troops (film),DAEMOND,0.8164965809277259,
Troops (film),BARUE,0.8164965809277259,
Troops (film),JYANIX,-1.2247448713915894,
Troops (film),OWEN,0.8164965809277259,
Silverado (film),PADEN,2.350320903776905,2.7595138955773093
Silverado (film),EMMETT,3.096454524023542,3.5051620718097225
Silverado (film),SHERIFF COBB,1.6041872835302684,1.762877953276478
Silverado (film),MAL,2.9099211189618828,3.211677239144936
Silverado (film),JAKE,1.6041872835302684,0.934307505491189
The Swimmer (1968 film),NED,6.133725976224577,6.267292435661454
Perfect Creature,LILLY,2.519359008025803,2.260926770193474
Perfect Creature,SILUS,1.7374889710522778,0.9992575427731075
Perfect Creature,JONES,1.9981123167101191,1.688924133947213
Perfect Creature,EDGAR,1.9981123167101191,3.14148381850968
The Producers (1968 film),BIALYSTOCK,5.7925711626444025,6.26864770283545
The Producers (1968 film),BLOOM,1.1799681997979339,0.2974607307415632
The Producers (1968 film),LIEBKIND,1.4105983479402573,0.41397762544813826
Napoleon Dynamite,Napoleon,2.448564534159886,3.005784673666402
Napoleon Dynamite,Kip,1.1659831115047077,0.5864945704714931
Napoleon Dynamite,Rico,0.7384559706196479,-0.0713825628534383
Hard to Kill,STORM,4.615605625409777,5.361576673361663
Hard to Kill,ANDY,2.123890506293959,2.361068995708753
Bad Santa,WILLIE,3.786909082945036,4.542982725453037
Bad Santa,MARCUS,1.9481786611682557,0.4542982725453035
Bad Santa,KID,0.6347997884705552,-0.2546067241737416
Panic Room,MEG,2.8897817917262976,3.5277784361351774
Panic Room,BURNHAM,1.269343403842392,0.679920723615081
Panic Room,SARAH,1.269343403842392,0.16637261152129315
Panic Room,RAOUL,1.5394164684897096,1.923471110751278
Panic Room,JUNIOR,0.4591242099004395,-0.13496553689737573
Heavy Metal (film),PILOT,3.218561562744779,-0.003724977859331011
Heavy Metal (film),DAN,1.913739307577977,0.41038980208846054
Heavy Metal (film),DEN,1.913739307577977,0.6033465095910163
Heavy Metal (film),STERNN,1.4787985558557093,0.5861844947410293
Heavy Metal (film),HARRY,0.17397630068890693,0.35751224282093336
Heavy Metal (film),ZEKE,2.348680059300244,3.2793220791192472
Heavy Metal (film),FISTE,1.0438578041334419,0.24359357127615516
Heavy Metal (film),ARD,0.6089170524111743,-0.41802529310279984
Heavy Metal (film),QUEEN,1.4787985558557093,2.4651932016950022
Heavy Metal (film),EDSEL,1.0438578041334419,-0.4564310993076355
Heavy Metal (film),BOMBARDIER,1.4787985558557093,0.9560027228462862
Heavy Metal (film),NAVIGATOR,2.783620811022512,-0.12608550535734708
Heavy Metal (film),AUSTIN,0.17397630068890693,2.916971646664928
Heavy Metal (film),BELLYGUNNER,1.0438578041334419,-0.47108838766600264
Heavy Metal (film),GLORIA,-0.2609644510333605,-0.49409476432976895
Sleepless in Seattle,SAM,3.333974297349129,3.588388266546001
Sleepless in Seattle,ANNIE,4.676943483621476,5.339420046607792
Sleepless in Seattle,JONAH,1.6072996292846824,0.8077089720880726
The Wizard of Oz (1939 film),DOROTHY,5.047194096180826,5.817568352015137
The Wizard of Oz (1939 film),SCARECROW,1.4885733739888152,-0.017320635212549763
The Wizard of Oz (1939 film),LION,0.6512508511201065,-0.22819936892534257
The Wizard of Oz (1939 film),TIN MAN,0.8605814818372836,-0.18229968561208584
Zerophilia,LUKE,1.6337989813774068,2.7543213521083496
Zerophilia,KEENAN,2.1993447826234322,2.526787921199165
Zerophilia,SYDNEY,0.7854802795083689,0.14818843961777592
Zerophilia,JANINE,1.0682531801313817,0.746776388625013
Zerophilia,LUCA,0.5027073788853561,-0.1756091351376007
Zerophilia,MICHELLE,0.21993447826234325,-0.38388973727754583
Defiance (2008 film),TUVIA,5.198973685815302,6.813186279405294
Defiance (2008 film),ZUS,2.4063125719601546,1.339438709974457
Pirates of the Caribbean: The Curse of the Black Pearl,JACK,2.5745733558135497,2.5691876127271085
