0	file:/Users/weizhensheng/Documents/mallet-2.0.8/../20sp/DATS599/Film-Screenplay-Analysis/data/topic_modeling/dialogue/Only%20God%20Forgives_CHANG.txt	0.008307335378326968	0.007628944883955366	0.04720304985300119	1.957339967361644E-5	0.03808461631397779	0.01521726314046131	3.824827437387626E-5	0.2884046453264632	0.10345951830363476	0.014047382750055425	0.17238299501514168	3.1205941246048486E-5	6.977774041549653E-4	2.7838815010056544E-5	1.1244234632934112E-5	2.932431691771031E-5	2.120700751977093E-4	0.010194844964742262	0.034251688403243774	0.032867089992218775	0.02220205394288226	0.025990432407520785	1.515033498436165E-4	2.516346678892679E-5	0.17851419004653502
1	file:/Users/weizhensheng/Documents/mallet-2.0.8/../20sp/DATS599/Film-Screenplay-Analysis/data/topic_modeling/dialogue/The%20Limey_ELAINE.txt	0.013594613096401453	0.01081934446670509	0.189653913853933	4.148482834618343E-5	0.05129441751545959	0.22083328361134355	0.009443245850956739	0.07092746080070006	0.15775430332048276	0.0030236282651906663	0.0029068854910564005	6.613941050406283E-5	1.4144946720409457E-4	0.0067462747945665185	2.3831585284606665E-5	6.215140312799467E-5	0.10878327553990048	2.0818720130894416E-4	0.0511954473216073	1.1250395138526461E-4	2.4522494982582053E-4	0.018974135995877228	0.01770801044692523	5.333269221190132E-5	0.06538745413969503
2	file:/Users/weizhensheng/Documents/mallet-2.0.8/../20sp/DATS599/Film-Screenplay-Analysis/data/topic_modeling/dialogue/Drop%20Dead%20Gorgeous%20(film)_LORETTA.txt	0.09256605090837812	0.14356558992664842	0.00717234502565842	7.939242597914402E-5	0.16983397157473548	0.16666612135993567	1.551403099458044E-4	0.15365591865084632	0.025470810156744034	0.0032269492655108327	4.4395019024253107E-4	1.265756292620917E-4	0.0028302820068587904	0.02058956001331226	4.560817643705784E-5	1.1894349980583234E-4	0.013658086858725374	3.98422450535368E-4	0.04166555340094729	2.1530670340926144E-4	0.0030288844273326674	0.003037591892530839	0.0748423455599924	1.0206651413302497E-4	0.07650453307209293
3	file:/Users/weizhensheng/Documents/mallet-2.0.8/../20sp/DATS599/Film-Screenplay-Analysis/data/topic_modeling/dialogue/Nick%20of%20Time%20(film)_HUEY.txt	2.2426870986821015E-4	0.011025795442478644	0.026989848694967265	4.227642744150979E-5	0.003206092316394239	0.10374235421144179	0.036882942740615224	0.3121645105094305	0.11033443350315565	0.005807274505264227	0.02749590740606174	6.740145977864422E-5	1.441485568408836E-4	6.012883108991442E-5	2.4286331323183998E-5	0.0014263125621317293	0.1599261477156851	0.020656787869748883	0.02900176255018697	0.016470353202756277	0.001612879454703735	2.545409680996652E-4	0.026223759800922106	5.4350368133179275E-5	0.10616143586148075
4	file:/Users/weizhensheng/Documents/mallet-2.0.8/../20sp/DATS599/Film-Screenplay-Analysis/data/topic_modeling/dialogue/Les%20Miserables%20(2012%20film)_FANTINE.txt	3.618813674755646E-4	1.9684991654854233E-4	0.034753764939253105	6.821750293879794E-5	0.0029740650854753557	0.026643769286487737	1.3330345330969114E-4	0.11223425181540483	0.23741755891428182	5.734331447421586E-4	0.0025807669105209316	0.017703200728160697	2.3259899653349904E-4	0.004495634580784845	3.9188573365241724E-5	1.022015443851885E-4	0.04032660273959639	0.0135381732761898	6.120136888373823E-4	1.8500109413991918E-4	4.03247027945061E-4	0.3171106726067612	0.009325242381995147	0.0022870052526286033	0.1757013551722385
5	file:/Users/weizhensheng/Documents/mallet-2.0.8/../20sp/DATS599/Film-Screenplay-Analysis/data/topic_modeling/dialogue/Tomorrow%20Never%20Dies_SIDNEY.txt	2.642466512825549E-4	1.437402859839559E-4	0.07837323603072957	4.981258592058457E-5	0.037502304645552716	0.07245129755650286	9.733850456908311E-5	0.20079313161446796	0.1444559934494457	0.21240253295972839	0.06612200064099004	0.02898629965990597	0.022652975787422026	7.084734321779093E-5	2.8615591215828707E-5	7.46278153199336E-5	5.396997464988121E-4	2.499791674736887E-4	4.468938783516724E-4	0.022618219683775913	2.944519567764711E-4	2.9991521543099763E-4	3.8556274112739073E-4	6.403881657680366E-5	0.11063223767173329
6	file:/Users/weizhensheng/Documents/mallet-2.0.8/../20sp/DATS599/Film-Screenplay-Analysis/data/topic_modeling/dialogue/G.I.%20Joe:%20The%20Rise%20of%20Cobra_DUKE.txt	0.0024882420495294464	5.3477976156017167E-5	0.04708291317910137	1.8532565619271944E-5	0.0014054431708361472	0.08909338892167253	3.621438618112129E-5	0.13266005720303545	0.048964391783029255	0.3825446128206858	0.00667593924346019	2.9546535783105746E-5	6.318988500797559E-5	2.6358459671779736E-5	1.0646311813385653E-5	6.252475138271564E-4	2.0079304821957517E-4	9.300371058918797E-5	0.015700811186246905	0.043069002276735165	0.014449130712289218	1.115822097462355E-4	0.007313237558426783	2.3825375624590866E-5	0.20726041191671235
7	file:/Users/weizhensheng/Documents/mallet-2.0.8/../20sp/DATS599/Film-Screenplay-Analysis/data/topic_modeling/dialogue/Mission%20to%20Mars_PHIL.txt	0.0013104060243191741	1.0071633333880705E-4	0.05378951856891719	3.4902817770973035E-5	0.027402469471718784	0.15541389729485972	6.820340731738233E-5	0.1271892403452457	0.012322833015631756	0.19721266018931205	1.9517116901673166E-4	0.06982132946703498	1.190070002562741E-4	4.964150855027765E-5	2.005045004503563E-5	0.13283214019403172	0.001503411245973619	1.751560808905565E-4	3.131308144479636E-4	9.465399931142666E-5	0.005832582216422185	0.004711157263123246	2.7015714691666106E-4	4.48708916419715E-5	0.2091726930839058
8	file:/Users/weizhensheng/Documents/mallet-2.0.8/../20sp/DATS599/Film-Screenplay-Analysis/data/topic_modeling/dialogue/10%20Things%20I%20Hate%20About%20You_KAT.txt	0.10693958443858614	6.828889197425275E-5	0.10132239652084038	2.36652256227504E-5	0.09258662369462506	0.15039007825574294	0.007675818714175456	0.2563778828903447	0.09456946777025665	0.004013716094124312	0.01615443900067771	3.7729554020882235E-5	8.069054854630227E-5	3.365852888453661E-5	1.3594845759074248E-5	3.545457547806929E-5	0.0048341481724380655	1.1876141922612972E-4	0.03683427089630736	6.417843580707911E-5	1.398897861533417E-4	0.014638677087075006	0.014679366964586422	3.042389819553062E-5	0.09833719379055184
9	file:/Users/weizhensheng/Documents/mallet-2.0.8/../20sp/DATS599/Film-Screenplay-Analysis/data/topic_modeling/dialogue/Little%20Miss%20Sunshine_SHERYL.txt	0.049156328856937694	6.454619583822431E-5	0.0409624322746167	2.236821016480588E-5	0.06876254926244302	0.3375772144166802	4.370959842960944E-5	0.31227742308785816	0.010781917390017355	1.8802613031095172E-4	1.250795782542172E-4	3.5661717628086854E-5	0.005124263556796822	3.181381238147703E-5	1.2849755668703859E-5	3.35114233956438E-5	0.01105948374506594	1.1225248502033712E-4	0.09899715790785746	6.066102064969059E-5	0.004459076073261182	1.346761354867011E-4	0.0044999891303727085	2.8756461472992103E-5	0.05544825177339129
